file,corruption,mode,count,valid_caption_rate,invalid_output_rate,caption_class_hit,caption_topk_class_hit,avg_caption_length,distinct_caption_count,repetition_rate,real_minus_vision,real_minus_shuffled,real_minus_random,route,variant
Route5_Qwen2VL_full_adapter/eval/strong_blur_vision_only.jsonl,strong_blur,vision_only,1997,0.9849774661992989,0.015022533800701066,0.3925888833249875,0.6164246369554331,9.058587881822733,330,0.22983548193863668,0.05508262393590385,0.04406609914872306,0.06359539308963447,route5_qwenvl_adapter,Route5_Qwen2VL_full_adapter
Route5_Qwen2VL_full_adapter/eval/strong_blur_real_eeg.jsonl,strong_blur,real_eeg,1997,0.9519278918377566,0.04807210816224339,0.44767150726089133,0.5903855783675513,9.526790185277918,1130,0.2190966172313193,0.05508262393590385,0.04406609914872306,0.06359539308963447,route5_qwenvl_adapter,Route5_Qwen2VL_full_adapter
Route5_Qwen2VL_full_adapter/eval/strong_blur_shuffled_eeg.jsonl,strong_blur,shuffled_eeg,1997,0.9419128693039559,0.0580871306960441,0.4036054081121683,0.6484727090635954,9.69253880821232,1445,0.22150396201472816,0.05508262393590385,0.04406609914872306,0.06359539308963447,route5_qwenvl_adapter,Route5_Qwen2VL_full_adapter
Route5_Qwen2VL_full_adapter/eval/strong_blur_random_eeg.jsonl,strong_blur,random_eeg,1997,0.9584376564847271,0.04156234351527288,0.38407611417125687,0.5963945918878317,8.742113169754631,1076,0.2218527174711451,0.05508262393590385,0.04406609914872306,0.06359539308963447,route5_qwenvl_adapter,Route5_Qwen2VL_full_adapter
Route5_Qwen2VL_full_adapter/eval/strong_blur_eeg_only.jsonl,strong_blur,eeg_only,1997,0.7651477215823735,0.23485227841762646,0.1642463695543315,0.5122684026039058,10.14722083124687,1285,0.21883693422251257,0.05508262393590385,0.04406609914872306,0.06359539308963447,route5_qwenvl_adapter,Route5_Qwen2VL_full_adapter
Route5_Qwen2VL_full_adapter/eval/strong_noise_vision_only.jsonl,strong_noise,vision_only,1997,0.9399098647971958,0.06009013520280415,0.24386579869804706,0.4231347020530796,7.452679018527792,1032,0.23584151340786294,0.050075112669003524,0.05508262393590385,0.03004506760140213,route5_qwenvl_adapter,Route5_Qwen2VL_full_adapter
Route5_Qwen2VL_full_adapter/eval/strong_noise_real_eeg.jsonl,strong_noise,real_eeg,1997,0.9113670505758638,0.08863294942413624,0.2939409113670506,0.4396594892338508,7.401101652478718,1270,0.22647617780316825,0.050075112669003524,0.05508262393590385,0.03004506760140213,route5_qwenvl_adapter,Route5_Qwen2VL_full_adapter
Route5_Qwen2VL_full_adapter/eval/strong_noise_shuffled_eeg.jsonl,strong_noise,shuffled_eeg,1997,0.8838257386079119,0.11617426139208809,0.23885828743114673,0.4556835252879319,7.340510766149224,1374,0.22053147292255956,0.050075112669003524,0.05508262393590385,0.03004506760140213,route5_qwenvl_adapter,Route5_Qwen2VL_full_adapter
Route5_Qwen2VL_full_adapter/eval/strong_noise_random_eeg.jsonl,strong_noise,random_eeg,1997,0.900350525788683,0.09964947421131698,0.26389584376564845,0.586379569354031,7.917376064096144,1438,0.22773094595828697,0.050075112669003524,0.05508262393590385,0.03004506760140213,route5_qwenvl_adapter,Route5_Qwen2VL_full_adapter
Route5_Qwen2VL_full_adapter/eval/strong_noise_eeg_only.jsonl,strong_noise,eeg_only,1997,0.7946920380570857,0.20530796194291434,0.17325988983475213,0.514772158237356,10.464697045568352,1388,0.21669406235004632,0.050075112669003524,0.05508262393590385,0.03004506760140213,route5_qwenvl_adapter,Route5_Qwen2VL_full_adapter
Route5_Qwen2VL_full_lora_r8/eval/clean_vision_only.jsonl,clean,vision_only,1997,0.9829744616925388,0.01702553830746123,0.5488232348522785,0.8167250876314471,9.790686029043565,333,0.23514810594179647,0.026539809714571816,0.0225338007010516,-0.028042063094641967,route5_qwenvl_adapter,Route5_Qwen2VL_full_lora_r8
Route5_Qwen2VL_full_lora_r8/eval/clean_real_eeg.jsonl,clean,real_eeg,1997,0.9619429143715573,0.03805708562844268,0.5753630445668503,0.8072108162243365,9.812218327491237,1087,0.22950695329263185,0.026539809714571816,0.0225338007010516,-0.028042063094641967,route5_qwenvl_adapter,Route5_Qwen2VL_full_lora_r8
Route5_Qwen2VL_full_lora_r8/eval/clean_shuffled_eeg.jsonl,clean,shuffled_eeg,1997,0.9669504256384577,0.03304957436154232,0.5528292438657987,0.8152228342513771,9.826239359038558,1330,0.23320954625411308,0.026539809714571816,0.0225338007010516,-0.028042063094641967,route5_qwenvl_adapter,Route5_Qwen2VL_full_lora_r8
Route5_Qwen2VL_full_lora_r8/eval/clean_random_eeg.jsonl,clean,random_eeg,1997,0.9694541812719079,0.030545818728092144,0.6034051076614922,0.8342513770655984,10.01101652478718,1004,0.22799529102733912,0.026539809714571816,0.0225338007010516,-0.028042063094641967,route5_qwenvl_adapter,Route5_Qwen2VL_full_lora_r8
